device,review_id,date,rating,version,country,language,title,text
android-all,acfeb559-5b8a-416b-85d3-8e45b92aae93,2025-05-04,5,135.0.3179.85,,de,,"Sehr schön, einfach toll und großartig********** 👍👍👍👍👍👍"
android-all,b7394a1a-f617-446e-94d0-bc3819fb1292,2025-05-04,3,,,en,,this is good app and helpful but theres a error or something wrong about when I log out and log in and it's say to many requests and I can't log in
android-all,be86e22a-ed63-4e8f-9538-2cdc1d6ebf30,2025-05-04,5,135.0.3179.85,,en,,I love the app so nice in every giving points. but please try check what is making account hanging to load on Internet sometimes
android-all,c4b232c1-d952-4fd6-b845-18a2e936b22d,2025-05-04,5,134.0.3124.77,,en,,Particulary loving Copilot for his explains that are emphasis with actual reality.
android-all,c57221d3-8bf4-4e23-9d2c-39d971703ce1,2025-05-04,5,135.0.3179.85,,en,,Excellent Service with Customer satisfaction in Mind
android-all,c69a7f76-6a85-4176-b30f-7e3ab0c4ba14,2025-05-04,5,135.0.3179.85,,en,,wow
android-all,c97dee84-4b15-4d59-9a4b-f01871428ee8,2025-05-04,5,135.0.3179.85,,en,,great
android-all,c9ff2589-9f20-4a20-acaa-1b7573e865b0,2025-05-04,5,135.0.3179.85,,pt,,Visual limpo e muito eficiente.
android-all,cd10b9da-e75e-46a8-a330-61c2dcfeaf64,2025-05-04,2,135.0.3179.85,,en,,"Embedded video links to YouTube do nothing. Edge will not play videos on YouTube, clicking the link on the video for that goes right back to the Edge page instead."
android-all,ceb955a9-115e-4cac-8f37-5fdccaf91dda,2025-05-04,5,135.0.3179.98,,ro,,Este foarte important sa poți urmări un canal TV.românesc atunci când ești în afara țării .
android-all,d00565f0-93d2-4023-b3aa-a99fc03348c9,2025-05-04,5,135.0.3179.85,,ko,,"속도도 빠르고, 인터페이스도 깔끔하고 다 좋은데, 번역 기능을 사용할 때 출발어를 바꿀 수 없는게 아쉬움 출발어가 잘못 인식됐을 경우에 바꿔주지를 못하니까 번역이 이상하게 돼 버림"
android-all,d063069c-e5c6-4973-9d56-33ed529cce97,2025-05-04,5,135.0.3179.85,,pt,,Eu gosto muito do Edgr parabéns aos criadores
android-all,d56f0c45-f3e6-425f-9f05-ae8fd2ac820f,2025-05-04,4,135.0.3179.85,,ja,,Edge 同士で PC とも履歴の共有ができる。 しかし何故か設定画面を開くことができない。
android-all,d5c02b39-9ca3-4fd2-8a32-9fb26c770369,2025-05-04,5,135.0.3179.85,,en,,Really good app
android-all,d94c422c-612b-4ee2-847e-209ffcf55c81,2025-05-04,5,,,ja,,真好用
android-all,da38b390-510b-42a5-b680-ecf53889693a,2025-05-04,1,135.0.3179.85,,zh,,标签栏为什么没了？
android-all,db62b792-15ea-44d7-bc31-9065cde7c3f2,2025-05-04,5,135.0.3179.98,,en,,Wonderful
android-all,dde8320b-a3fc-489b-837c-8b6da8d3b4c5,2025-05-04,1,,,en,,in this browser my phone default printing service didn't work even a bit i don't know the reason but in other browsers it works perfectly except microsoft edge if developers are not going to fix this the i have no other choice but uninstall this browser. and i think that a browser is not worthy of being called a browser when it cannot work in conjunction with system apps. if they're not going to fix this in next update then I have to uninstall it
android-all,e1867242-a149-4f5f-b0a0-bcc9856f8fa9,2025-05-04,5,135.0.3179.85,,en,,Works wonderful and very secure.
android-all,e2e11b83-77cf-4cd5-9b2c-b6b283cff69a,2025-05-04,3,135.0.3179.85,,en,,can't watch videos
android-all,eec2da36-8f94-4b05-8c27-a96736a65958,2025-05-04,5,,,en,,EXCELENTE
android-all,f5360fc6-dc5a-44eb-83b2-8f86b0180b3d,2025-05-04,1,135.0.3179.85,,en,,"Okay I have only 1 MS account for my 2 devices but whenever I use both of devices, it regularly prompt ""verify to sign in to sync"" then after verification, it always prompt to change password. I already used 3 unique passwords."
android-all,f914d06a-9f14-4e59-8c46-d49337a43916,2025-05-04,2,135.0.3179.98,,tr,,Bilgisayardaki bilgilerin eşlemesi güzel fakat bir şey aratırken dakşkalarca bekliyorum hayır internet hızından değil aramayı yüklüyor fakat ekrana bşr şey yansıtması için sürekli yenilemem gerekşyor aramayı
android-all,039f9669-8885-47a1-bb11-e7697ee56ee0,2025-05-03,1,,,de,,warum ändert ihr ungefragt mein hintergrundbild?
android-all,08f90061-6181-40cd-a28e-d8a3b48cc680,2025-05-03,3,132.0.2957.118,,en,,not sure anymore
android-all,099e9366-12ea-4942-b243-125b606ef349,2025-05-03,5,135.0.3179.85,,en,,amazing
android-all,126b7dbd-82fe-47d5-bec1-ee9cd88b0ff2,2025-05-03,5,135.0.3179.85,,en,,Great Software. It functions very closely to the the desktop client on my laptop. There is less to learn to stay at peak productivity.
android-all,13eba2b2-cac4-4048-ba44-c702211544c9,2025-05-03,1,135.0.3179.85,,ko,,엣지 컴에서 로그인시 계속 로긴 정보가 남아있음. 외부회사에서 사용했는데 로긴도 안되고. 윈도는 보안이 항상 안좋음
android-all,14c0bc52-ace5-4410-abb6-46ce0f3c2934,2025-05-03,1,135.0.3179.85,,en,,"I don't know but when I am signing a Google account for using YouTube, it works properly for the first time. then after when I clear the cache memory of my phone (ram's cache memory) then it automatically sign out from YouTube. it have really a great feature for blocking adds"
android-all,18283980-50dc-4724-845a-61e8fd884ccb,2025-05-03,2,135.0.3179.85,,en,,"Edge has improved a lot and works great for browsing, but once I made it my default browser, i realised links stopped opening in their respective apps. It keeps asking if I want to open it in app or in the browser—every single time! No option to set a default. Apps like Chrome handle this smoothly. Really frustrating and breaks the flow. Switched back to Chrome/Kiwi. Will return if this gets fixed."
android-all,1912dc30-2e02-458a-ab1b-fd4022a0b359,2025-05-03,2,135.0.3179.85,,en,,"If you start typing a query in a search bar and switch to another app before hitting Enter, and then go back to Edge, text you've typed gets lost. Browser is also bloated with AI, shopping, news feed and weather (can be turned off in settings). Ad blocker often leaves empty divs where ads were blocked. Support for more extentions is needed (block autoplay, return YouTube dislikes, block annoyances such as switch to app prompt, etc.). Translated page view resets to original if you switch tabs."
android-all,1a2d0ec9-ab7c-452b-8934-07cc4ecf40dd,2025-05-03,5,135.0.3179.85,,en,,"I have been using it since they updated the engine to be chromeapps compatible years ago. Haven't touched another browser since 2022. The sync functionality between PC, android phone, Android tablet, ipad surface Pro X is flawless. Another great feature, I can use it in my ipad as password manager, to input passwords for other apps."
android-all,20974bbe-2a66-473c-aaef-967d49175244,2025-05-03,5,135.0.3179.85,,sk,,Lepšie
android-all,215ce1c9-d250-4bd5-8ef2-abdb5c769e46,2025-05-03,4,135.0.3179.85,,en,,Edit: Finally they added a bottum address bar. What an amazing improvement. So here are 1 more stars. But I still have trouble with casting videos (chromecast) to my TV.
android-all,23bdb11a-855a-4ca2-ad52-3cf917fb6c9f,2025-05-03,5,124.0.2478.104,,en,,very good
android-all,2aa4598b-2999-43e0-af24-67e0659e0d7d,2025-05-03,2,135.0.3179.85,,de,,"Download einer Datei z. B.: jpg 130 KB jetzt schon innerhalb von ca 75 Sekunden, vielleicht dank KI 🌚 😵 Leider, deshalb nur bedingt nutzbar ... 😬"
android-all,2fe65a7c-bf52-4273-946c-71bdf426cce7,2025-05-03,5,135.0.3179.85,,pt,,o edge é muito bom mesmo vei
android-all,33772892-8cbf-4612-a2e3-cdbf527262da,2025-05-03,5,134.0.3124.77,,en,,I appreciate the ease of use and reliability
android-all,36a0344b-aaeb-4c07-adba-7a1a7c1d9db9,2025-05-03,1,130.0.2849.68,,ru,,"Не могу его скачать, когда доходит до установки, сбрасывается"
android-all,38ad7ba9-056a-4179-8d70-97d0a2637cc4,2025-05-03,3,,,zh,,是不是无法隐藏搜索栏和翻译栏了，我用edge横屏玩游戏，结果一个搜索栏，一个翻译栏，直接占我四分之一屏幕空间
android-all,3da4fd4e-42fa-4905-9399-dc1d060c6a93,2025-05-03,1,125.0.2535.51,,en,,"terrible, says it has to shut down because there's a bug and right now it's completely unresponsive"
android-all,457739b4-3368-45e5-af18-092fdd2dba45,2025-05-03,1,135.0.3179.85,,de,,blockiert keine Tracker blockiert zu wenig Werbung Daher wieder deinstalliert
android-all,482c9db2-5a39-451a-835b-cfee3d415170,2025-05-03,5,135.0.3179.85,,ru,,"Давно пользуюсь,просто не доходил отзыв написать. Всё устраивает,всё работает.👍 отлично"
android-all,4ad28a10-e8dd-497c-b0b4-c8584450e7d5,2025-05-03,5,135.0.3179.85,,en,,Simple and completes.
android-all,4c15dd06-ee32-4be9-ad01-bbaefb3d82dd,2025-05-03,3,135.0.3179.85,,zh,,储存占用过大经常1.5g左右chrome占100m左右，收藏夹无法排序，下载页面经常卡顿有时转圈好长时间都加载不出来， 网页翻译墙外无法使用chrome墙内无法使用，墙外无法同步，pc端没有同步翻译不能用的问题，能用扩展插件比chrome好，可是现在能用插件的浏览器已经能去插件商店自己下插件了，edge还是只能用可怜的那几个
android-all,514373db-de95-4df4-84bd-ac0a0f18bd93,2025-05-03,5,135.0.3179.85,,it,,Me ha sorprendido.
android-all,5188e0ec-5b4b-4593-bd51-133b5dacdb60,2025-05-03,5,135.0.3179.85,,zh,,挺不错的。比百度好用多了。
android-all,5353c97c-0298-4693-9bf9-c74b5bf4d23f,2025-05-03,5,135.0.3179.85,,en,,great consistent app.i love it.
android-all,5adfff07-d187-459b-81ff-c4e4e3ed4cc2,2025-05-03,5,135.0.3179.85,,en,,The best app
android-all,5f6acd7c-41b2-469a-bc00-5de0d1726ab7,2025-05-03,5,135.0.3179.85,,en,,not good
android-all,6064762a-4f4a-4abe-979e-fd5424cd8fd2,2025-05-03,5,135.0.3179.85,,en,,Love it.
android-all,6cdc207b-c83b-4118-8970-3bfe694b2626,2025-05-03,5,,,ru,,Вот это по настоящему самый лучший браузер за все время вообще
android-all,7019fd69-f71c-4352-8c6b-c9e415521124,2025-05-03,5,135.0.3179.85,,pt,,exelente
android-all,7b440517-9d3b-4f8d-b98f-93f376a6f806,2025-05-03,5,135.0.3179.98,,de,,gut
android-all,7c55d945-2df6-4f6a-b2b0-a6b3f64b0385,2025-05-03,5,135.0.3179.85,,en,,Faster at loading webpages rather then goodsheperd to home. I like the set of interactively the settings make the app more personalize
android-all,846df9f8-d8b4-46c0-9313-cc47a5893ce8,2025-05-03,2,,,en,,"please add extension for crypto wallet, I will use it next time when extension suported."
android-all,859d4da3-b910-4c69-ad96-23593609e412,2025-05-03,5,,,en,,🖤🖤
android-all,88cb00ba-69ec-4ac5-b627-29eba029fc32,2025-05-03,5,135.0.3179.85,,de,,hab ich seit 25 jahren und bin damit völlig zufrieden.
android-all,8b81ad8b-572d-47fb-a2e4-fb2c7c56c459,2025-05-03,5,135.0.3179.85,,cs,,Perfektní nemá chybu
android-all,8c185e3e-f4f8-4f49-91fc-8b9289180c89,2025-05-03,4,135.0.3179.85,,pt,,"sempre usei esse app no meu PC e sempre preferi usar esse do que o ""Chrome"""
android-all,8ca122f0-142f-47ed-b225-319136631f00,2025-05-03,5,135.0.3179.85,,es,,Es el mejor que existe
android-all,8fc43727-3c3f-4314-8825-f5095223e560,2025-05-03,4,135.0.3179.98,,en,,Looking good so far!
android-all,93af96b9-4391-4bfb-987b-ae92fc915a33,2025-05-03,5,135.0.3179.85,,en,,Awesome
android-all,9681e9d0-5e97-452d-80f7-42855fa8bf94,2025-05-03,3,135.0.3179.85,,en,,works
android-all,9d3d93d3-08b8-42f1-8374-a2077a7e4a0f,2025-05-03,1,,,en,,fraud app
android-all,9d5adbb6-6ccc-480d-9e00-ee5ea824c979,2025-05-03,1,135.0.3179.85,,en,,Updating to 1star. Absolute trash. There isn't even address bar to type in to. And can't uninstal from surface duo....
android-all,9e2ba2ef-f8f6-4f93-a9e6-772906a6b09d,2025-05-03,2,135.0.3179.85,,en,,Tab groups are useless if we cant switch them from bottom bar ui
android-all,9f437a44-9337-4989-bcf6-a1051ab26b7a,2025-05-03,5,,,en,,good 🤗
android-all,9f64b5bd-d11f-4bd5-824b-a35c9e1b07f9,2025-05-03,5,135.0.3179.98,,fr,,Îmi place!
android-all,a7a8aa05-ab8f-4925-957e-7642ce44327d,2025-05-03,5,,,zh,,能不能增加语音翻译
android-all,ab5bbd52-0d0b-4af0-9156-3aef8cabffdb,2025-05-03,4,135.0.3179.85,,en,,OPTIMAL.
android-all,ad0d28ff-80eb-4644-b4d4-f6ac4724d778,2025-05-03,3,135.0.3179.85,,en,,need improvement the find option is not working on website and pdf also
android-all,ad3c35be-e076-4ef1-b210-64be437c7495,2025-05-03,5,135.0.3179.85,,ja,,tres bonne app
android-all,ae9f2fc6-82f4-4e1f-b49a-d6fe09e7cb76,2025-05-03,2,135.0.3179.85,,en,,badsass
android-all,b3150357-9adb-4a9f-a1dc-1e76b8cfbb55,2025-05-03,5,,,en,,EXCELENTE NAVEGADOR
android-all,c113c57a-3713-4a3d-a85a-dab43dd4425e,2025-05-03,1,135.0.3179.85,,en,,Add spell checker oh my god its been two years ive been waiting and there's still no spell checker support on every website. I literally moved from chrome to this app hoping it'll be easier
android-all,c1675102-6e6a-49d1-8c4f-b2de357f7796,2025-05-03,5,,,pl,,Bravo Jest Adblock! nie to co w Chrome czy Brave 🫵👍
android-all,c18e0d71-9080-4730-97e5-97540a9bb3b0,2025-05-03,5,135.0.3179.85,,en,,Works to make your points quota for the day. Just be careful and don't use it along with Bing as your main search engine. If your habit makes you start the day reading the latest news. If you do you risk triggering unusual activity which then not only gives you a 15 minute cooldown for months. You do it enough you can't redeem the points. So if you plan on using it to earn gift cards. I reccomend using it sparingly spreading the searches out especially when you reach level 2.
android-all,c3d9e66f-e24e-4db3-a108-7528a61060f6,2025-05-03,5,114.0.1823.68,,zh,,大厂产品就这样吧
android-all,c76b1afd-f87d-4691-a601-d81245483843,2025-05-03,5,,,en,,easy-to-use
android-all,c9355502-d0ed-4484-9341-f9a2c74d883e,2025-05-03,1,,,zh,,观看视频时，每过几分钟就会出现”此页面已崩溃”，十分影响体验，卸载重装或者清空软件数据都不能解决问题。🙃
android-all,cba5471e-285a-4ae9-aadf-b77850fa1137,2025-05-03,5,135.0.3179.85,,en,,lovely
android-all,cc3b78d3-4079-4caa-9a62-2cc9bb02d9fb,2025-05-03,5,135.0.3179.85,,ru,,интерфейс устраивает!
android-all,cefa133c-eea0-4f6c-ad84-e45d47ebbed5,2025-05-03,5,,,ar,,جيدا جدا
android-all,d19d059f-3cbd-4b43-8adb-741ffe769876,2025-05-03,5,135.0.3179.85,,en,,Does everything I expect of a modern browser
android-all,dfdf743b-e4f9-4d7f-99b9-3af57e632c53,2025-05-03,5,135.0.3179.72,,es,,lnterativo...
android-all,e1def575-a802-48ed-9709-1e08ab85ab6e,2025-05-03,1,135.0.3179.85,,en,,please 🙏 bring back old voice and accent of premwadee and I can't use read aloud it doesn't have any voice to chosen it only have reading speed line show up. it like sometime read aloud work but sometime it not working.
android-all,e801b2ba-b5d1-4860-b686-bd889b11f6a8,2025-05-03,5,135.0.3179.98,,en,,really enjoye browsing with copilot
android-all,e90b5f68-c033-41d3-b321-77e3aee08b17,2025-05-03,5,135.0.3179.98,,en,,Very very slow to load some websites.
android-all,eb4b8328-a797-439e-ba1c-b49fa3a85a80,2025-05-03,5,135.0.3179.85,,de,,hat sich gut entwickelt
android-all,edc954fa-b8e5-4850-9dd2-da856e86e382,2025-05-03,1,135.0.3179.85,,en,,"Where's the URL gone?? For the love of God bring it back, why would you hide where we are on a website?!"
android-all,f388ac12-7e9a-4721-895c-1a7d7fa919d0,2025-05-03,5,,,id,,aplikasi yang berguna
android-all,f66ca9f3-ccff-4f2b-a4e0-8033b08f59f9,2025-05-03,1,135.0.3179.85,,ko,,네이버 블로그 글만 이상하게 화면 깜빡거리면서 안봐짐
android-all,f70ad433-d610-4597-a4e5-82020cce0e36,2025-05-03,5,135.0.3179.98,,en,,Lancar
android-all,f96120ae-3e21-4b79-b1d4-44eedecb3434,2025-05-03,5,135.0.3179.85,,en,,my experience with this is good ai allowing me to do everything only one problem during edge surf game low screen size leading to obstacle crash otherwise good.
android-all,f9f1404d-e688-4553-8b22-165e94123a0a,2025-05-03,1,118.0.2088.66,,ru,,"на главном экране не показывает погоду,новости под свой ригеон нет какие-то американские статьи,как браузер работает,персолизация не очень."
android-all,ff050594-087a-43f9-81a0-21700b32940d,2025-05-03,1,135.0.3179.85,,en,,"Downgrading due to bug not getting fixed. Now new tabs open at the bottom of the tab list, but a tab not in the bottom 5 or so, when going from reading the tab to the tab list, the list scrolls to the top, requiring a manual scroll to the bottom (over a hundred tabs in my case) to get back to the tab being read or neighboring tabs. This is ridiculous. And tabs left open randomly move to the middle of the list, essentially losing them and causing me to waste time trying to find them."
android-all,0017776c-0574-421f-a8cc-2fcb6b773c3a,2025-05-02,2,135.0.3179.85,,pt,,"O navegador é bom, mas o login no Outlook sempre fica instável e sempre nas horas que eu mais preciso."
android-all,004268b1-9add-476c-8708-d6d37985ce76,2025-05-02,5,,,es,,"Extraordinaria interacción con esta aplicación, muchas felicitaciones."
android-all,02e86374-8a99-4fc9-abbe-0d4b627f9aa0,2025-05-02,5,,,en,,The Best app ever
android-all,051257d2-1d81-4139-944d-904ed4d86323,2025-05-02,2,,,es,,"Sinceramente, no me gustó mucho este navegador. aparte de consumir espacio a lo desgraciado, el funcionamiento es más o menos lo mismo que Chrome, en términos de funcionamiento. puede que no sea culpa del navegador, sino de la red, pero... no lo recomiendo."
android-all,079f22f6-ee46-4642-9583-1882bf516353,2025-05-02,2,135.0.3179.72,,hu,,uBlockot mikor fogják bele integrálni?
android-all,0bde3dc7-d1cb-4a5a-9015-26b9777ec940,2025-05-02,5,113.0.1774.38,,pt,,Um bom navegador
android-all,0fd5ade4-92ee-47ed-aedb-a2d44096b963,2025-05-02,1,135.0.3179.85,,en,,Microsoft good job blocking me from my account....so Stupid. Why use phone verification if it wont be used afterwards??? So dumb unlike gmail or google everything is so smooth and easy to use its really a bad decision using your service and a waste coz i cant even access the games is bought from xbox pass
android-all,141a63f3-f0ad-4085-80b4-1cca13fb3246,2025-05-02,4,135.0.3179.98,,hu,,"elromlott, féloldalas lett"
android-all,1c7183f7-bc09-43f8-9fbb-eb2cedca290a,2025-05-02,5,,,es,,saludo
android-all,22652c28-734c-419d-9090-a04252d9ac50,2025-05-02,5,,,en,,OK
android-all,284b99d1-87a8-4623-ac36-2932756659f9,2025-05-02,4,135.0.3179.85,,en,,okay
android-all,28fa58e2-7408-4051-acea-36921c209b2e,2025-05-02,1,135.0.3179.85,,en,,nothing but problems
android-all,2aa16157-4eb8-4130-a29a-b40f2012e161,2025-05-02,5,135.0.3179.85,,en,,less hacking
android-all,32bc5e2c-d834-4e21-8851-30ec3d326744,2025-05-02,5,135.0.3179.85,,ru,,отличная прога
android-all,340629b0-acb7-4364-8eb3-5d5ed949230c,2025-05-02,1,135.0.3179.85,,es,,no me ayudó mucho a restablecer la contraseña de mi laptop
android-all,3bcf10f7-a8a9-414e-a8de-12c038b70c80,2025-05-02,2,135.0.3179.85,,en,,"Limited privacy protection. Microsoft provides updates to the Edge browser only twice per year, unlike Firefox & Chrome, who provide updates at least monthly or more."
android-all,4de71199-97c0-423c-89a1-d35ef594e1e3,2025-05-02,1,45.02.4.4931,,en,,"terrible, it made my phone always restart"
android-all,4e5eb243-f107-49e9-a921-89adaaef16f0,2025-05-02,5,135.0.3179.85,,pt,,exelente navegador
android-all,54dba83a-1845-4aaa-aaaf-fb4257e82da6,2025-05-02,5,135.0.3179.85,,en,,You can include PDF file reader to it. it will surly help a lot
android-all,5c33207c-ae68-4ebc-994d-b9b7da2da684,2025-05-02,5,135.0.3179.85,,es,,es una aplicación impresionante. 😇
android-all,5f504e1c-f287-4043-bd64-688c75eeb41e,2025-05-02,5,135.0.3179.85,,en,,best internet!
android-all,73ba10e6-dd6e-4716-8aa4-8cfd15d6f86a,2025-05-02,1,135.0.3179.85,,en,,"There is no Home button to take you out of whatever rabbit hole you fall into. Terrible web browser without that. It has no home page, no button to click to take you out of a webpage you've clicked a link for and you can get stuck on a website and must close the app to exit it but then the app is stuck. Right now my Edge browser opens with Reddit because there is no home page button and the app stays on the website you closed it on"
android-all,746d8ab7-c6d1-4afc-870e-392e792b11ba,2025-05-02,3,135.0.3179.85,,en,,Microsoft did you seriously add the that stupid clip it thing on the search bar again please remove that and put the profile icon back on the search bar
android-all,7563aa8e-1ffe-49ef-b3c5-3be30abb2015,2025-05-02,5,135.0.3179.85,,vi,,rất tuyệt
android-all,79eb5501-fdca-41f0-9a43-1b1af1e1348c,2025-05-02,4,,,en,,"Improved quite a lot. Now just add a colorful list tab switcher (exactly like yandex browser) and a single line bottom bar with just address bar, tab switcher and more button. Also please give us the flag back to tweak webpage dark mode style to set it to selective inversion of non image elements"
android-all,7f00ecb2-bf61-4cfa-8b74-8682367dbc86,2025-05-02,5,135.0.3179.85,,pt,,"porque não existe mais internet 🛜 explore? algo assim, quando comecei a usar dados,o meu Android ou celular 📲 era dos mais simples e não era de maior.pagava a dinheiro tudo, YouTube,youkot ,e tudo que eu navegava era a dinheiro 💶💰 e quando recarregava e consumia do saldo e aí começou aparecer pacotes e dados 🎲. o Edge tem uma velocidade igual e faz de um modo ético que ajuda a fazer as coisas de forma legal sem prejudicar o Android e perder o trabalho."
android-all,8455c29a-e65a-41f2-8572-ca5cbf0c86cc,2025-05-02,3,,,en,,"cant add extension, just like kiwi browser"
android-all,8579bb32-2da6-4b70-9cdc-b148bcfa356a,2025-05-02,5,135.0.3179.85,,en,,it's Awesome and friendly.
android-all,8641244a-9320-4659-8a0e-63c9a6930462,2025-05-02,5,135.0.3179.85,,fr,,c’est 7ne très bonne appli je recommende
android-all,8989261e-854e-42d1-b4e1-a10e9a67c75b,2025-05-02,1,135.0.3179.98,,en,,"I just decided to quit this browser, leaving it in the background, no, only then, when I return, all the settings are erased, the data, even everything I was looking for, is cleared and everything starts again from the very beginning"
android-all,8c375da9-819c-4ec4-8517-2f0590d0e818,2025-05-02,4,135.0.3179.85,,en,,a little heavy on the device otherwise good
android-all,8d4c04ff-9e5f-4d55-909f-649718e86f66,2025-05-02,5,135.0.3179.85,,en,,works great
android-all,8e9e2c8a-45ae-4f50-8f95-e0547b114ce4,2025-05-02,5,135.0.3179.85,,en,,😁
android-all,901782c0-ca04-4dac-96d6-44b5c5676aa7,2025-05-02,5,,,th,,ดีครับ
android-all,91933946-2b26-49ab-af05-d5f434bd51cb,2025-05-02,5,135.0.3179.85,,en,,wonderful I love you friends!!!
android-all,940b4e2b-e92e-47d2-b564-0c96a3953839,2025-05-02,2,131.0.2903.145,,en,,App crashes frequently after the last update.
android-all,99b98247-26c3-4994-9f32-7ac333002c1a,2025-05-02,5,,,id,,"Browsernya udh bagus. Cuma terkendala 1 aja, yaitu tombol home di toolbarnya gaada. Saran saya, tambahkan tombol home di toolbar bawah agar bisa langsung ke beranda browser dengan cepat."
android-all,a3a7ada6-3975-4488-96b6-de2b6f9e3362,2025-05-02,4,135.0.3179.98,,zh,,非常好，但是最新版本inprivate搜索的时候偶尔会闪退，手机型号MNA-AL00
android-all,a64724d9-0681-4792-9ed4-7a0c0a9890a8,2025-05-02,3,135.0.3179.85,,th,,พอดี
android-all,a6e96417-9ac6-481c-8342-9bda4649222c,2025-05-02,3,135.0.3179.85,,en,,"was a 5 star but recently a lot of images and websites stopped loading for some reason, tried clearing cache, reinstalling, but nothing works."
android-all,a9ee256b-3f02-4583-b2b8-521cf5904eff,2025-05-02,5,135.0.3179.98,,en,,really user friendly. really helpful
android-all,ac7b424c-d229-48ed-b436-64d82684bced,2025-05-02,3,,,en,,"It's a good browser, the best one in my opinion but it crashes a lot when it recovers from being on background (on private mode crashes much worse). That issue made me switch back to firefox."
android-all,af118c7d-785e-4c15-8a81-4a4d3b42bd0d,2025-05-02,4,135.0.3179.85,,ru,,UL
android-all,bc7f544b-855a-4611-8395-735ab6af415d,2025-05-02,2,135.0.3179.85,,en,,I really hate this new interface and the new address bar. this browser now refreshes all too often and it's becoming an unpleasant experience. that weird looking address bar makes me not trust this browser
android-all,bdf2297e-b9c6-4afb-8156-ef21743c7109,2025-05-02,5,135.0.3179.72,,es,,Es el navegador nomas
android-all,bf8aefe1-1732-44ad-951b-2ab985942578,2025-05-02,3,135.0.3179.85,,en,,"To be better than Chrome : -Add the option to open multiple tabs at once from the History page. Don't make the History page close automatically after opening new tabs. - The flow to open a new Tab is taking too much steps, also too long to close. Disable the animations. - Improve screen estate availability, ideally with a smooth full screen position - Improve battery usage efficiency. Still not updated."
android-all,c20adbf0-bb5c-4908-a975-a4f8070b1f23,2025-05-02,5,,,id,,utk Oppo ini gak maximal
android-all,c3462ec7-aeab-4f9f-8caa-67b73a898f19,2025-05-02,5,135.0.3179.85,,en,,good
android-all,c8d27a65-b464-4085-b516-19c7c8a479cb,2025-05-02,4,135.0.3179.85,,de,,Guter Browser außer das er nach einem Jahr benutzungen jetzt fast 30 GB groß ist cache Daten scheinen es auch nicht zu sein da hilft anscheind nur eine neu instaltion
android-all,cc0b93c3-e182-4a37-8cc8-2939d8241ee8,2025-05-02,5,135.0.3179.85,,en,,It's better than before.
android-all,ea6b07d8-12ea-455b-aebc-6a0b0faf0ed3,2025-05-02,5,135.0.3179.98,,pt,,"Navegador excelente, acho que é o melhor que tem na atualidade, muito completo. As extensões poderiam ser igual no computador, ter a opção de acessar as extensões da Microsoft, baixar e instalar! A função de tocar na barra de endereço pra mudar de posição não funciona! 🤝"
android-all,efaab093-833d-4ec1-bc6e-764a230c4774,2025-05-02,5,135.0.3179.85,,it,,eselente
android-all,f57c8479-9215-4679-b9a4-b9c6652df176,2025-05-02,3,135.0.3179.85,,en,,"There seems to be a significant amount of bugs such as ads and crashing, going on with this browser as of now, still recently with Edge. I just got around to updating as of this review and pray to God that these bugs stop. This browser seriously needs an ad blocker, idk what you were thinking but its almost making me want to stop using this browser ever again. I don't know how many times I have had to spam the back button to escape ads but that is not okay."
android-all,f84ed6d9-55e0-430b-b2fd-008968dc160f,2025-05-02,5,135.0.3179.85,,en,,I'm always like Microsoft
android-all,043cec61-86c2-4179-baed-2a02a1f579d2,2025-04-28,4,135.0.3179.85,,en,,"I find the customization options and the ability to turn most of it off, rewarding."
android-all,053444c0-6247-42b5-a2d5-3d90ad9e0b5d,2025-04-28,2,135.0.3179.85,,es,,no está actualizado la aplicación!
android-all,05f221f9-9f7b-4373-a311-10dbef75a1ae,2025-04-28,4,135.0.3179.85,,en,,"App is definitely getting better. But please add the ability to swap between multiple non-work/non-education accounts like we can on a PC, and like what is already available in the Outlook app. I maintain a separate account for everyday personal usage and another for professional usage (email correspondence, scheduling, access, web bookmarks, passwords, and more) for anything that falls outside the use case for a work-org account (such as LinkedIn)."
android-all,067b0166-c349-4709-9e94-b1ddf667a01a,2025-04-28,5,135.0.3179.85,,nl,,goed
android-all,0ae650f6-0fa1-4695-a6ce-3a1def550b62,2025-04-28,3,135.0.3179.85,,en,,Pretty good. Ad blocker works most of the time. But lately the navigation bar keeps moving to the top when it's set to the bottom. Bitwarden doesn't always work and then I have to manually open Bitwarden and then switch back to Edge for it to work.
android-all,0e5c2896-b080-40b6-8f78-5420f3ce6afc,2025-04-28,4,,,en,,very nice & my favourite browser But I request you to please make a lighter version of it.
android-all,10584b2d-0cbb-4fea-abc4-cc828f61e71c,2025-04-28,5,,,en,,tốt
android-all,12ba9d9c-6aa0-493a-8908-a6dfc374e3a0,2025-04-28,1,135.0.3179.85,,zh,,bug多，黑暗主题页面切换从黑色变白然后变黑很晃眼，扩展支持的脚本太少，没有后台播放功能，可以添加到桌面的数量太少，桌面加号＋太丑应该优化界面
android-all,216970ae-9b9e-4cc6-9917-dfc4b0b77e02,2025-04-28,5,135.0.3179.85,,en,,First loved it for it's downloading features in Windows 10.
android-all,22e48ed9-8234-4ac4-b5fa-49d889a2b797,2025-04-28,2,,,en,,"make this browser more lighter version, it's 130 mb for just browser!"
